Trembl_Hit	Protein_ID	V2
A0A1Q9ET40	Sfitti_g21446	GO:0016021
A0A1Q9ET41	Sfitti_g5965	GO:0016021; GO:0008484; GO:0008152; GO:0055085
A0A1Q9ET42	Sfitti_g8940	GO:0016021; GO:0015267
A0A1Q9ET44	Sfitti_g1711	GO:0016021
A0A1Q9ET48	Sfitti_g11381	GO:0046872
A0A1Q9ET48	Sfitti_g6476	GO:0046872
A0A1Q9ET52	Sfitti_g8296	GO:0016021; GO:0005452
A0A1Q9ET56	Sfitti_g527	GO:0050660; GO:0016627
A0A1Q9ET61	Sfitti_g8600	GO:0016021; GO:0005452
A0A1Q9ET61	Sfitti_g20452	GO:0016021; GO:0005452
A0A1Q9ET61	Sfitti_g4454	GO:0016021; GO:0005452
A0A1Q9ET61	Sfitti_g1962	GO:0016021; GO:0005452
A0A1Q9ET68	Sfitti_g15449	GO:0016021
A0A1Q9ET68	Sfitti_g18011	GO:0016021
A0A1Q9ET68	Sfitti_g20539	GO:0016021
A0A1Q9ET70	Sfitti_g13725	
A0A1Q9ET70	Sfitti_g20619	
A0A1Q9ET70	Sfitti_g20151	
A0A1Q9ET72	Sfitti_g12828	GO:0016021
A0A1Q9ET73	Sfitti_g16489	GO:0003676
A0A1Q9ET73	Sfitti_g20912	GO:0003676
A0A1Q9ET73	Sfitti_g8981	GO:0003676
A0A1Q9ET83	Sfitti_g21340	GO:0016787
A0A1Q9ET83	Sfitti_g23342	GO:0016787
A0A1Q9ET87	Sfitti_g21578	GO:0016021; GO:0005452
A0A1Q9ET93	Sfitti_g8007	GO:0005506; GO:0031418; GO:0016705
A0A1Q9ET93	Sfitti_g8008	GO:0005506; GO:0031418; GO:0016705
A0A1Q9ET96	Sfitti_g6971	GO:0016021; GO:0005524; GO:0042626
A0A1Q9ET96	Sfitti_g4959	GO:0016021; GO:0005524; GO:0042626
A0A1Q9ET97	Sfitti_g22317	GO:0016021; GO:0009055; GO:0022904
A0A1Q9ET97	Sfitti_g19801	GO:0016021; GO:0009055; GO:0022904
A0A1Q9ETA4	Sfitti_g15389	GO:0003676; GO:0036459; GO:0016579
A0A1Q9ETA4	Sfitti_g16770	GO:0003676; GO:0036459; GO:0016579
A0A1Q9ETA4	Sfitti_g16123	GO:0003676; GO:0036459; GO:0016579
A0A1Q9ETB0	Sfitti_g12418	
A0A1Q9ETB2	Sfitti_g15627	
A0A1Q9ETB6	Sfitti_g7267	GO:0046872; GO:0003676
A0A1Q9ETB6	Sfitti_g16998	GO:0046872; GO:0003676
A0A1Q9ETC4	Sfitti_g3381	
A0A1Q9ETD4	Sfitti_g5080	GO:0016021; GO:0015267; GO:0016787; GO:0030247; GO:0005044; GO:0051082; GO:0006955; GO:0006457
A0A1Q9ETD4	Sfitti_g4828	GO:0016021; GO:0015267; GO:0016787; GO:0030247; GO:0005044; GO:0051082; GO:0006955; GO:0006457
A0A1Q9ETD4	Sfitti_g10616	GO:0016021; GO:0015267; GO:0016787; GO:0030247; GO:0005044; GO:0051082; GO:0006955; GO:0006457
A0A1Q9ETD7	Sfitti_g24049	
A0A1Q9ETE8	Sfitti_g548	GO:0005849; GO:0003729; GO:0006378
A0A1Q9ETF4	Sfitti_g20489	GO:0016021; GO:0051213
A0A1Q9ETF4	Sfitti_g2482	GO:0016021; GO:0051213
A0A1Q9ETF9	Sfitti_g10539	GO:0003676; GO:0008270; GO:0015074
A0A1Q9ETG1	Sfitti_g19	
A0A1Q9ETG2	Sfitti_g12953	
A0A1Q9ETG4	Sfitti_g20310	GO:0016021
A0A1Q9ETH0	Sfitti_g16	
A0A1Q9ETH6	Sfitti_g18	GO:0019211
A0A1Q9ETJ1	Sfitti_g20748	GO:0008168
A0A1Q9ETJ7	Sfitti_g6127	GO:0016021
A0A1Q9ETJ7	Sfitti_g21193	GO:0016021
A0A1Q9ETK0	Sfitti_g14489	GO:0005524; GO:0004672
A0A1Q9ETK6	Sfitti_g15334	GO:0005524; GO:0004672
A0A1Q9ETK7	Sfitti_g8138	GO:0016021
A0A1Q9ETK7	Sfitti_g9549	GO:0016021
A0A1Q9ETK7	Sfitti_g6288	GO:0016021
A0A1Q9ETL6	Sfitti_g14571	
A0A1Q9ETL8	Sfitti_g8099	GO:0016021
A0A1Q9ETP3	Sfitti_g7523	
A0A1Q9ETP4	Sfitti_g21591	
A0A1Q9ETP4	Sfitti_g19744	
A0A1Q9ETQ1	Sfitti_g21827	GO:0016747; GO:0008152
A0A1Q9ETQ1	Sfitti_g23835	GO:0016747; GO:0008152
A0A1Q9ETQ1	Sfitti_g23460	GO:0016747; GO:0008152
A0A1Q9ETR1	Sfitti_g14613	GO:0003676
A0A1Q9ETR1	Sfitti_g23110	GO:0003676
A0A1Q9ETR6	Sfitti_g6990	
A0A1Q9ETR6	Sfitti_g12955	
A0A1Q9ETR6	Sfitti_g11618	
A0A1Q9ETS1	Sfitti_g9387	GO:0016021; GO:0016740
A0A1Q9ETS1	Sfitti_g8276	GO:0016021; GO:0016740
A0A1Q9ETS3	Sfitti_g11321	
A0A1Q9ETS9	Sfitti_g10203	GO:0003684; GO:0016829; GO:0008534; GO:0006284; GO:0006289
A0A1Q9ETT4	Sfitti_g14951	GO:0016021; GO:0055085
A0A1Q9ETT9	Sfitti_g14079	
A0A1Q9ETU7	Sfitti_g9115	
A0A1Q9ETU7	Sfitti_g10785	
A0A1Q9ETU9	Sfitti_g22146	
A0A1Q9ETV1	Sfitti_g22542	GO:0008804; GO:0006525
A0A1Q9ETV1	Sfitti_g14654	GO:0008804; GO:0006525
A0A1Q9ETV4	Sfitti_g352	GO:0016021; GO:0008168
A0A1Q9ETV4	Sfitti_g9821	GO:0016021; GO:0008168
A0A1Q9ETV4	Sfitti_g23123	GO:0016021; GO:0008168
A0A1Q9ETV4	Sfitti_g4288	GO:0016021; GO:0008168
A0A1Q9ETV4	Sfitti_g8971	GO:0016021; GO:0008168
A0A1Q9ETV4	Sfitti_g6636	GO:0016021; GO:0008168
A0A1Q9ETV4	Sfitti_g16976	GO:0016021; GO:0008168
A0A1Q9ETV7	Sfitti_g4094	GO:0016021
A0A1Q9ETW7	Sfitti_g23822	
A0A1Q9ETW8	Sfitti_g20829	GO:0016021
A0A1Q9ETX3	Sfitti_g20623	
A0A1Q9ETY1	Sfitti_g17046	
A0A1Q9ETZ2	Sfitti_g17861	GO:0016021; GO:0030246
A0A1Q9ETZ8	Sfitti_g12657	GO:0005509
A0A1Q9EU04	Sfitti_g11286	GO:0005524; GO:0004519; GO:0004386; GO:0098599
A0A1Q9EU04	Sfitti_g23796	GO:0005524; GO:0004519; GO:0004386; GO:0098599
A0A1Q9EU06	Sfitti_g2112	GO:0016787; GO:0046872; GO:0016491; GO:0006629
A0A1Q9EU10	Sfitti_g10053	GO:0016021; GO:0016787; GO:0006629
A0A1Q9EU17	Sfitti_g8994	GO:0016021; GO:0008375; GO:0006486
A0A1Q9EU19	Sfitti_g4634	GO:0016021; GO:0015171
A0A1Q9EU21	Sfitti_g5438	GO:0016021; GO:0003676; GO:0004523
A0A1Q9EU24	Sfitti_g13153	GO:0016787
A0A1Q9EU36	Sfitti_g11336	
A0A1Q9EU36	Sfitti_g12749	
A0A1Q9EU38	Sfitti_g18595	GO:0016874
A0A1Q9EU39	Sfitti_g15582	
A0A1Q9EU39	Sfitti_g23889	
A0A1Q9EU47	Sfitti_g12772	
A0A1Q9EU47	Sfitti_g1922	
A0A1Q9EU49	Sfitti_g15229	
A0A1Q9EU58	Sfitti_g20224	GO:0005622; GO:0004198; GO:0003677; GO:0015074; GO:0006310
A0A1Q9EU58	Sfitti_g15425	GO:0005622; GO:0004198; GO:0003677; GO:0015074; GO:0006310
A0A1Q9EU61	Sfitti_g7247	
A0A1Q9EU68	Sfitti_g23942	
A0A1Q9EU72	Sfitti_g22167	
A0A1Q9EU77	Sfitti_g11173	GO:0005524; GO:0003676
A0A1Q9EU81	Sfitti_g11934	
A0A1Q9EU81	Sfitti_g20945	
A0A1Q9EU81	Sfitti_g13722	
A0A1Q9EU85	Sfitti_g14628	
A0A1Q9EU92	Sfitti_g12624	GO:0016021; GO:0005245
A0A1Q9EU97	Sfitti_g574	GO:0016021; GO:0005216
A0A1Q9EU97	Sfitti_g16534	GO:0016021; GO:0005216
A0A1Q9EU98	Sfitti_g3933	GO:0008253; GO:0009264
A0A1Q9EU98	Sfitti_g21082	GO:0008253; GO:0009264
A0A1Q9EU98	Sfitti_g4990	GO:0008253; GO:0009264
A0A1Q9EU99	Sfitti_g16039	
A0A1Q9EUA3	Sfitti_g21912	GO:0016301
A0A1Q9EUA3	Sfitti_g16924	GO:0016301
A0A1Q9EUA3	Sfitti_g5489	GO:0016301
A0A1Q9EUA3	Sfitti_g17472	GO:0016301
A0A1Q9EUA3	Sfitti_g5488	GO:0016301
A0A1Q9EUA3	Sfitti_g21000	GO:0016301
A0A1Q9EUA4	Sfitti_g13921	
A0A1Q9EUA6	Sfitti_g11667	GO:0005576; GO:0016021; GO:0006508
A0A1Q9EUB1	Sfitti_g20336	GO:0016021; GO:0005524; GO:0004672
A0A1Q9EUB4	Sfitti_g4611	GO:0003700
A0A1Q9EUB4	Sfitti_g14089	GO:0003700
A0A1Q9EUC1	Sfitti_g3879	GO:0003676; GO:0036459; GO:0016579
A0A1Q9EUC6	Sfitti_g10997	GO:0016021; GO:0045263; GO:0015078; GO:0016872; GO:0015986
A0A1Q9EUC6	Sfitti_g21222	GO:0016021; GO:0045263; GO:0015078; GO:0016872; GO:0015986
A0A1Q9EUD0	Sfitti_g7499	GO:0016491
A0A1Q9EUD0	Sfitti_g10425	GO:0016491
A0A1Q9EUD1	Sfitti_g16920	GO:0016491
A0A1Q9EUD5	Sfitti_g20535	
A0A1Q9EUD5	Sfitti_g8783	
A0A1Q9EUD5	Sfitti_g11338	
A0A1Q9EUD7	Sfitti_g22439	GO:0018024
A0A1Q9EUD7	Sfitti_g8727	GO:0018024
A0A1Q9EUE2	Sfitti_g18609	GO:0016021; GO:0043231; GO:0051537; GO:0016757; GO:0006486
A0A1Q9EUE4	Sfitti_g9952	GO:0042626
A0A1Q9EUE5	Sfitti_g2567	GO:0016021
A0A1Q9EUE5	Sfitti_g8162	GO:0016021
A0A1Q9EUE8	Sfitti_g1610	
A0A1Q9EUE9	Sfitti_g6410	GO:0003676; GO:0015074
A0A1Q9EUE9	Sfitti_g6876	GO:0003676; GO:0015074
A0A1Q9EUF0	Sfitti_g6477	GO:0016021; GO:0046933; GO:0003723; GO:0008173; GO:0015986; GO:0006396
A0A1Q9EUF5	Sfitti_g5417	GO:0016021
A0A1Q9EUF7	Sfitti_g1994	GO:0016021; GO:0003950
A0A1Q9EUF8	Sfitti_g20140	
A0A1Q9EUF8	Sfitti_g15074	
A0A1Q9EUF8	Sfitti_g16253	
A0A1Q9EUF8	Sfitti_g3593	
A0A1Q9EUF9	Sfitti_g16466	
A0A1Q9EUF9	Sfitti_g14236	
A0A1Q9EUG1	Sfitti_g7051	GO:0016021; GO:0003723
A0A1Q9EUH4	Sfitti_g21772	GO:0016021
A0A1Q9EUH4	Sfitti_g15900	GO:0016021
A0A1Q9EUH9	Sfitti_g7517	GO:0016021
A0A1Q9EUI1	Sfitti_g6516	GO:0016021
A0A1Q9EUI2	Sfitti_g8278	
A0A1Q9EUI2	Sfitti_g23492	
A0A1Q9EUI6	Sfitti_g17031	
A0A1Q9EUI9	Sfitti_g5988	GO:0016021; GO:0022857
A0A1Q9EUI9	Sfitti_g5989	GO:0016021; GO:0022857
A0A1Q9EUI9	Sfitti_g7608	GO:0016021; GO:0022857
A0A1Q9EUJ0	Sfitti_g11851	GO:0003676; GO:0016772; GO:0015074; GO:0006388
A0A1Q9EUJ0	Sfitti_g16458	GO:0003676; GO:0016772; GO:0015074; GO:0006388
A0A1Q9EUJ0	Sfitti_g16854	GO:0003676; GO:0016772; GO:0015074; GO:0006388
A0A1Q9EUJ0	Sfitti_g19366	GO:0003676; GO:0016772; GO:0015074; GO:0006388
A0A1Q9EUJ0	Sfitti_g13427	GO:0003676; GO:0016772; GO:0015074; GO:0006388
A0A1Q9EUJ0	Sfitti_g17078	GO:0003676; GO:0016772; GO:0015074; GO:0006388
A0A1Q9EUJ0	Sfitti_g18961	GO:0003676; GO:0016772; GO:0015074; GO:0006388
A0A1Q9EUJ0	Sfitti_g22590	GO:0003676; GO:0016772; GO:0015074; GO:0006388
A0A1Q9EUJ0	Sfitti_g21739	GO:0003676; GO:0016772; GO:0015074; GO:0006388
A0A1Q9EUJ0	Sfitti_g10929	GO:0003676; GO:0016772; GO:0015074; GO:0006388
A0A1Q9EUJ2	Sfitti_g16607	
A0A1Q9EUJ2	Sfitti_g12446	
A0A1Q9EUJ4	Sfitti_g13079	GO:0016021; GO:0016740
A0A1Q9EUK4	Sfitti_g21434	
A0A1Q9EUK9	Sfitti_g8131	
A0A1Q9EUL2	Sfitti_g16164	
A0A1Q9EUM0	Sfitti_g3012	
A0A1Q9EUM2	Sfitti_g12630	
A0A1Q9EUM9	Sfitti_g23745	
A0A1Q9EUN8	Sfitti_g15874	GO:0016301
A0A1Q9EUQ1	Sfitti_g9128	
A0A1Q9EUQ3	Sfitti_g21986	
A0A1Q9EUR7	Sfitti_g18103	
A0A1Q9EUR7	Sfitti_g1383	
A0A1Q9EUS2	Sfitti_g10193	GO:0016021
A0A1Q9EUS5	Sfitti_g16195	GO:0016021; GO:0015267
A0A1Q9EUS5	Sfitti_g7345	GO:0016021; GO:0015267
A0A1Q9EUS6	Sfitti_g23783	GO:0003676; GO:0008270; GO:0015074
A0A1Q9EUS6	Sfitti_g9049	GO:0003676; GO:0008270; GO:0015074
A0A1Q9EUS6	Sfitti_g20039	GO:0003676; GO:0008270; GO:0015074
A0A1Q9EUS6	Sfitti_g18276	GO:0003676; GO:0008270; GO:0015074
A0A1Q9EUS6	Sfitti_g7152	GO:0003676; GO:0008270; GO:0015074
A0A1Q9EUS6	Sfitti_g19536	GO:0003676; GO:0008270; GO:0015074
A0A1Q9EUS6	Sfitti_g7254	GO:0003676; GO:0008270; GO:0015074
A0A1Q9EUS6	Sfitti_g18240	GO:0003676; GO:0008270; GO:0015074
A0A1Q9EUT1	Sfitti_g16145	GO:0016021; GO:0003872; GO:0009678; GO:0004427; GO:0016747; GO:0015992
A0A1Q9EUT1	Sfitti_g21375	GO:0016021; GO:0003872; GO:0009678; GO:0004427; GO:0016747; GO:0015992
A0A1Q9EUT1	Sfitti_g21745	GO:0016021; GO:0003872; GO:0009678; GO:0004427; GO:0016747; GO:0015992
A0A1Q9EUT2	Sfitti_g13119	
A0A1Q9EUT7	Sfitti_g3164	GO:0003964
A0A1Q9EUT7	Sfitti_g5663	GO:0003964
A0A1Q9EUT8	Sfitti_g12124	GO:0016021
A0A1Q9EUU1	Sfitti_g12043	
A0A1Q9EUU1	Sfitti_g8135	
A0A1Q9EUU1	Sfitti_g8136	
A0A1Q9EUU3	Sfitti_g3433	GO:0003676; GO:0008270; GO:0015074
A0A1Q9EUU5	Sfitti_g20852	GO:0005525; GO:0003924
A0A1Q9EUU5	Sfitti_g16488	GO:0005525; GO:0003924
A0A1Q9EUU5	Sfitti_g2477	GO:0005525; GO:0003924
A0A1Q9EUU6	Sfitti_g20649	GO:0004066; GO:0006529
A0A1Q9EUU7	Sfitti_g12204	
A0A1Q9EUU7	Sfitti_g2078	
A0A1Q9EUU7	Sfitti_g6525	
A0A1Q9EUU9	Sfitti_g21356	GO:0016021; GO:0005681; GO:0005524; GO:0005525; GO:0003924; GO:0004650; GO:0004672; GO:0005975; GO:0000398
A0A1Q9EUV0	Sfitti_g24146	GO:0005840; GO:0046872; GO:0003735; GO:0006412
A0A1Q9EUV0	Sfitti_g19778	GO:0005840; GO:0046872; GO:0003735; GO:0006412
A0A1Q9EUV0	Sfitti_g11812	GO:0005840; GO:0046872; GO:0003735; GO:0006412
A0A1Q9EUV4	Sfitti_g17596	
A0A1Q9EUV4	Sfitti_g22286	
A0A1Q9EUV4	Sfitti_g10631	
A0A1Q9EUV4	Sfitti_g16735	
A0A1Q9EUV4	Sfitti_g2215	
A0A1Q9EUV4	Sfitti_g13858	
A0A1Q9EUW0	Sfitti_g2509	
A0A1Q9EUW1	Sfitti_g11569	
A0A1Q9EUW4	Sfitti_g21952	
A0A1Q9EUW4	Sfitti_g1943	
A0A1Q9EUW4	Sfitti_g2478	
A0A1Q9EUW4	Sfitti_g23278	
A0A1Q9EUX7	Sfitti_g6862	GO:0016021
A0A1Q9EUX9	Sfitti_g10133	GO:0016021
A0A1Q9EUX9	Sfitti_g10591	GO:0016021
A0A1Q9EUY1	Sfitti_g3914	GO:0003676; GO:0015074
A0A1Q9EUY8	Sfitti_g2000	GO:0016021
A0A1Q9EUZ1	Sfitti_g15165	
A0A1Q9EUZ1	Sfitti_g21132	
A0A1Q9EUZ1	Sfitti_g20234	
A0A1Q9EUZ1	Sfitti_g2087	
A0A1Q9EUZ1	Sfitti_g20792	
A0A1Q9EUZ1	Sfitti_g12272	
A0A1Q9EUZ1	Sfitti_g18063	
A0A1Q9EUZ1	Sfitti_g9795	
A0A1Q9EUZ1	Sfitti_g12705	
A0A1Q9EUZ1	Sfitti_g21219	
A0A1Q9EUZ1	Sfitti_g17362	
A0A1Q9EUZ1	Sfitti_g14237	
A0A1Q9EUZ1	Sfitti_g15028	
A0A1Q9EV01	Sfitti_g6867	GO:0003676; GO:0008270
A0A1Q9EV01	Sfitti_g19230	GO:0003676; GO:0008270
A0A1Q9EV01	Sfitti_g11558	GO:0003676; GO:0008270
A0A1Q9EV05	Sfitti_g19725	GO:0016021; GO:0046873
A0A1Q9EV05	Sfitti_g13931	GO:0016021; GO:0046873
A0A1Q9EV09	Sfitti_g3465	GO:0016021
A0A1Q9EV09	Sfitti_g3464	GO:0016021
A0A1Q9EV11	Sfitti_g3941	GO:0005622; GO:0004198
A0A1Q9EV11	Sfitti_g20127	GO:0005622; GO:0004198
A0A1Q9EV16	Sfitti_g3544	GO:0016021; GO:0004190; GO:0003676; GO:0008270; GO:0015074
A0A1Q9EV17	Sfitti_g22456	GO:0031429; GO:0016021; GO:0001522; GO:0042254
A0A1Q9EV20	Sfitti_g15407	
A0A1Q9EV20	Sfitti_g13880	
A0A1Q9EV25	Sfitti_g6838	
A0A1Q9EV25	Sfitti_g15410	
A0A1Q9EV30	Sfitti_g15594	GO:0016021; GO:0003677; GO:0004553; GO:0005975
A0A1Q9EV33	Sfitti_g4484	GO:0005524; GO:0003676
A0A1Q9EV33	Sfitti_g12387	GO:0005524; GO:0003676
A0A1Q9EV33	Sfitti_g4308	GO:0005524; GO:0003676
A0A1Q9EV35	Sfitti_g3210	
A0A1Q9EV36	Sfitti_g24177	
A0A1Q9EV37	Sfitti_g10462	GO:0016021; GO:0003777; GO:0003676; GO:0004523; GO:0007018
A0A1Q9EV40	Sfitti_g1856	
A0A1Q9EV40	Sfitti_g14386	
A0A1Q9EV40	Sfitti_g14385	
A0A1Q9EV41	Sfitti_g18844	
A0A1Q9EV42	Sfitti_g8755	GO:0003676; GO:0004523
A0A1Q9EV46	Sfitti_g10735	GO:0016021; GO:0003676; GO:0015074
A0A1Q9EV47	Sfitti_g21051	GO:0016021; GO:0005524; GO:0042626
A0A1Q9EV47	Sfitti_g20095	GO:0016021; GO:0005524; GO:0042626
A0A1Q9EV47	Sfitti_g3948	GO:0016021; GO:0005524; GO:0042626
A0A1Q9EV49	Sfitti_g10272	
A0A1Q9EV49	Sfitti_g22499	
A0A1Q9EV51	Sfitti_g9101	
A0A1Q9EV51	Sfitti_g7631	
A0A1Q9EV55	Sfitti_g2879	GO:0016021; GO:0016874
A0A1Q9EV56	Sfitti_g18838	GO:0016021; GO:0005634; GO:0003677; GO:0030337; GO:0006260; GO:0006275
A0A1Q9EV56	Sfitti_g21332	GO:0016021; GO:0005634; GO:0003677; GO:0030337; GO:0006260; GO:0006275
A0A1Q9EV61	Sfitti_g23779	
A0A1Q9EV61	Sfitti_g20512	
A0A1Q9EV61	Sfitti_g12397	
A0A1Q9EV61	Sfitti_g15249	
A0A1Q9EV62	Sfitti_g23441	GO:0016021; GO:0005524; GO:0042626; GO:0007154
A0A1Q9EV62	Sfitti_g4516	GO:0016021; GO:0005524; GO:0042626; GO:0007154
A0A1Q9EV62	Sfitti_g4517	GO:0016021; GO:0005524; GO:0042626; GO:0007154
A0A1Q9EV62	Sfitti_g18001	GO:0016021; GO:0005524; GO:0042626; GO:0007154
A0A1Q9EV62	Sfitti_g16698	GO:0016021; GO:0005524; GO:0042626; GO:0007154
A0A1Q9EV62	Sfitti_g13780	GO:0016021; GO:0005524; GO:0042626; GO:0007154
A0A1Q9EV64	Sfitti_g3705	
A0A1Q9EV64	Sfitti_g21743	
A0A1Q9EV70	Sfitti_g11498	GO:0016021
A0A1Q9EV71	Sfitti_g13335	
A0A1Q9EV78	Sfitti_g6532	GO:0016021; GO:0055085
A0A1Q9EV78	Sfitti_g13701	GO:0016021; GO:0055085
A0A1Q9EV78	Sfitti_g2219	GO:0016021; GO:0055085
A0A1Q9EV78	Sfitti_g23020	GO:0016021; GO:0055085
A0A1Q9EV81	Sfitti_g2539	GO:0016021; GO:0051537; GO:0005524; GO:0004930; GO:0008017; GO:0003777; GO:0016491; GO:0007018
A0A1Q9EV81	Sfitti_g18495	GO:0016021; GO:0051537; GO:0005524; GO:0004930; GO:0008017; GO:0003777; GO:0016491; GO:0007018
A0A1Q9EV81	Sfitti_g15226	GO:0016021; GO:0051537; GO:0005524; GO:0004930; GO:0008017; GO:0003777; GO:0016491; GO:0007018
A0A1Q9EV81	Sfitti_g21337	GO:0016021; GO:0051537; GO:0005524; GO:0004930; GO:0008017; GO:0003777; GO:0016491; GO:0007018
A0A1Q9EV81	Sfitti_g20903	GO:0016021; GO:0051537; GO:0005524; GO:0004930; GO:0008017; GO:0003777; GO:0016491; GO:0007018
A0A1Q9EV84	Sfitti_g23220	GO:0016021; GO:0005634; GO:0005524; GO:0010181; GO:0004386; GO:0003676; GO:0016491
A0A1Q9EV84	Sfitti_g20141	GO:0016021; GO:0005634; GO:0005524; GO:0010181; GO:0004386; GO:0003676; GO:0016491
A0A1Q9EV84	Sfitti_g17784	GO:0016021; GO:0005634; GO:0005524; GO:0010181; GO:0004386; GO:0003676; GO:0016491
A0A1Q9EV84	Sfitti_g11751	GO:0016021; GO:0005634; GO:0005524; GO:0010181; GO:0004386; GO:0003676; GO:0016491
A0A1Q9EV84	Sfitti_g2033	GO:0016021; GO:0005634; GO:0005524; GO:0010181; GO:0004386; GO:0003676; GO:0016491
A0A1Q9EV84	Sfitti_g2032	GO:0016021; GO:0005634; GO:0005524; GO:0010181; GO:0004386; GO:0003676; GO:0016491
A0A1Q9EV85	Sfitti_g16559	
A0A1Q9EV86	Sfitti_g16813	GO:0016021
A0A1Q9EV88	Sfitti_g6047	GO:0016021
A0A1Q9EV88	Sfitti_g21639	GO:0016021
A0A1Q9EV88	Sfitti_g22084	GO:0016021
A0A1Q9EV88	Sfitti_g9262	GO:0016021
A0A1Q9EV93	Sfitti_g17910	
A0A1Q9EV94	Sfitti_g7993	
A0A1Q9EV94	Sfitti_g7564	
A0A1Q9EV94	Sfitti_g23864	
A0A1Q9EV96	Sfitti_g21631	GO:0016021; GO:0005506; GO:0016874; GO:0016491; GO:0008610; GO:0055085
A0A1Q9EV96	Sfitti_g7977	GO:0016021; GO:0005506; GO:0016874; GO:0016491; GO:0008610; GO:0055085
A0A1Q9EV98	Sfitti_g16589	GO:0005524; GO:0046872; GO:0008017; GO:0003777; GO:0007018
A0A1Q9EV99	Sfitti_g12830	GO:0016021; GO:0046872; GO:0003951; GO:0055085
A0A1Q9EV99	Sfitti_g10118	GO:0016021; GO:0046872; GO:0003951; GO:0055085
A0A1Q9EVA1	Sfitti_g21044	GO:0003676; GO:0004523
A0A1Q9EVA1	Sfitti_g13897	GO:0003676; GO:0004523
A0A1Q9EVA1	Sfitti_g11925	GO:0003676; GO:0004523
A0A1Q9EVA2	Sfitti_g18719	
A0A1Q9EVA2	Sfitti_g21008	
A0A1Q9EVA3	Sfitti_g13392	
A0A1Q9EVA3	Sfitti_g19712	
A0A1Q9EVA7	Sfitti_g6728	GO:0005524; GO:0046872; GO:0004478; GO:0006730; GO:0006556
A0A1Q9EVA8	Sfitti_g18323	GO:0005622; GO:0005525; GO:0007264
A0A1Q9EVB1	Sfitti_g4954	
A0A1Q9EVB2	Sfitti_g10509	
A0A1Q9EVB2	Sfitti_g12881	
A0A1Q9EVB2	Sfitti_g15642	
A0A1Q9EVB2	Sfitti_g20449	
A0A1Q9EVB2	Sfitti_g10508	
A0A1Q9EVC2	Sfitti_g3719	GO:0016021
A0A1Q9EVD8	Sfitti_g6054	GO:0005524; GO:0031072; GO:0004674; GO:0051082
A0A1Q9EVE2	Sfitti_g22207	
A0A1Q9EVF1	Sfitti_g8666	
A0A1Q9EVF5	Sfitti_g2204	GO:0016021; GO:0003676
A0A1Q9EVG2	Sfitti_g11467	
A0A1Q9EVG8	Sfitti_g9725	GO:0005929; GO:0016021; GO:0003677; GO:0015074; GO:0006310; GO:0042073
A0A1Q9EVH1	Sfitti_g21117	GO:0016021; GO:0005509; GO:0005216
A0A1Q9EVH1	Sfitti_g4816	GO:0016021; GO:0005509; GO:0005216
A0A1Q9EVH2	Sfitti_g16633	
A0A1Q9EVH7	Sfitti_g14496	GO:0016021
A0A1Q9EVH7	Sfitti_g14495	GO:0016021
A0A1Q9EVH9	Sfitti_g14304	
A0A1Q9EVI8	Sfitti_g12416	GO:0016021
A0A1Q9EVJ1	Sfitti_g11781	GO:0016021; GO:0005525
A0A1Q9EVJ2	Sfitti_g6826	
A0A1Q9EVK3	Sfitti_g23077	GO:0016021; GO:0009523; GO:0042301; GO:0015979; GO:0050821
A0A1Q9EVL1	Sfitti_g15721	
A0A1Q9EVL1	Sfitti_g1121	
A0A1Q9EVL1	Sfitti_g18410	
A0A1Q9EVL3	Sfitti_g3649	GO:0005622; GO:0005525; GO:0007264
A0A1Q9EVL5	Sfitti_g22875	GO:0004013; GO:0051287; GO:0006730; GO:0019510
A0A1Q9EVL5	Sfitti_g20601	GO:0004013; GO:0051287; GO:0006730; GO:0019510
A0A1Q9EVM1	Sfitti_g12393	GO:0005524; GO:0004672
A0A1Q9EVM9	Sfitti_g19373	
A0A1Q9EVN3	Sfitti_g13833	GO:0003676
A0A1Q9EVN3	Sfitti_g14311	GO:0003676
A0A1Q9EVN3	Sfitti_g15864	GO:0003676
A0A1Q9EVN9	Sfitti_g8518	GO:0006464
A0A1Q9EVP4	Sfitti_g2285	GO:0016021; GO:0005634; GO:0005509; GO:0005216; GO:0008536; GO:0006886
A0A1Q9EVR1	Sfitti_g17602	GO:0016021
A0A1Q9EVR6	Sfitti_g21927	GO:0016021
A0A1Q9EVR8	Sfitti_g12835	
A0A1Q9EVS3	Sfitti_g10307	GO:0016021
A0A1Q9EVS5	Sfitti_g18880	GO:0003676; GO:0015074
A0A1Q9EVS5	Sfitti_g20501	GO:0003676; GO:0015074
A0A1Q9EVS5	Sfitti_g13024	GO:0003676; GO:0015074
A0A1Q9EVS5	Sfitti_g17375	GO:0003676; GO:0015074
A0A1Q9EVT2	Sfitti_g10517	GO:0003676; GO:0015074
A0A1Q9EVT2	Sfitti_g21471	GO:0003676; GO:0015074
A0A1Q9EVT2	Sfitti_g10092	GO:0003676; GO:0015074
A0A1Q9EVT7	Sfitti_g24149	GO:0004721; GO:0003723
A0A1Q9EVT7	Sfitti_g4662	GO:0004721; GO:0003723
A0A1Q9EVU1	Sfitti_g4807	GO:0005524; GO:0003677; GO:0004672
A0A1Q9EVU1	Sfitti_g18250	GO:0005524; GO:0003677; GO:0004672
